Open,High,Low,Close,Volume,Date,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
121.27063605893477,122.35063028793282,120.67712544937186,121.51387786865234,2871700.0,2020-06-01,118.97443807130179,116.46843746964927,,,114.5279769897461
122.27279870941337,122.59387969970703,121.2901070818863,122.59387969970703,2978100.0,2020-06-02,118.97443807130179,116.46843746964927,,,112.58204650878906
123.71279254705935,126.09656686412713,123.5668459687652,125.56143188476562,3917700.0,2020-06-03,120.2538940690788,117.44201821739586,,,115.15068054199219
124.32575979778935,125.4641297516613,123.58630257492618,125.40575408935547,3864800.0,2020-06-04,120.2538940690788,117.44201821739586,,,115.97769165039062
130.27058309932494,130.60138839763366,128.1884338007026,128.49005126953125,5892700.0,2020-06-05,124.1700805833799,119.69442898414913,,,117.33985137939453
128.6943850615259,132.2067975028526,128.6943850615259,132.08030700683594,5370500.0,2020-06-08,125.57116072792283,120.4971335367586,,,119.67497253417969
129.9105959670434,129.98843513134992,127.47817775609975,128.30519104003906,5393600.0,2020-06-09,125.57116072792283,120.4971335367586,,,120.65767669677734
128.57762485152386,128.6554640183485,126.29116056704986,126.35926055908203,4734800.0,2020-06-10,125.57116072792283,120.4971335367586,,,121.72793579101562
122.623064260423,122.69117167262469,114.6544599170692,114.81986999511719,11763600.0,2020-06-11,123.4306287099609,120.4971335367586,,,122.9538803100586
117.97227897035783,119.79173039877112,116.05553230165074,118.61444091796875,6220300.0,2020-06-12,123.4306287099609,120.4971335367586,,,122.65225219726562
115.96796695018259,119.06200305000974,115.09229495529739,118.36146545410156,5149100.0,2020-06-15,123.4306287099609,120.4971335367586,,,125.19169616699219
121.6209067597776,124.05332489497314,119.83065057538617,121.76685333251953,5606700.0,2020-06-16,123.4306287099609,120.4971335367586,,,123.88792419433594
122.42847726938437,122.83712175425805,120.06416643097042,120.79389190673828,3156800.0,2020-06-17,123.4306287099609,120.4971335367586,,,122.3895492553711
119.67497379239151,121.03712945026847,119.02308750532256,120.80361938476562,2865400.0,2020-06-18,123.4306287099609,120.4971335367586,116.67509227458055,,122.7981948852539
122.75927765773963,123.39170786263253,118.94524777248097,119.1593017578125,8099000.0,2020-06-19,122.32144752420956,120.4971335367586,116.1104539382625,,121.10523986816406
118.81876828330644,119.18849318165792,117.2717464301344,117.79714965820312,4773500.0,2020-06-22,121.65496196770886,122.17063589488924,115.37099805145169,,121.93225860595703
118.71174323839058,119.577683548008,116.0068953118866,116.1820297241211,6632600.0,2020-06-23,119.35389240602117,123.30900938844152,115.37099805145169,,119.57768249511719
115.12148937088662,115.12148937088662,112.7474468096308,113.2728500366211,6751000.0,2020-06-24,118.40038585230198,122.4771221562417,115.37099805145169,,119.6166000366211
113.60366154968705,115.98742841345543,112.96149958257485,115.81229400634766,6130600.0,2020-06-25,118.40038585230198,122.4771221562417,115.37099805145169,,120.9495620727539
115.06311604453835,115.77337802316646,113.1171814264755,114.02204132080078,10750100.0,2020-06-26,118.40038585230198,122.4771221562417,115.37099805145169,,122.43820190429688
114.79068380945297,116.5420204725132,114.19717317041192,116.51283264160156,4159500.0,2020-06-29,118.06957733613166,122.4771221562417,115.37099805145169,,122.0587387084961
115.96797397222741,117.92363288554658,115.78310781123801,117.50525665283203,3919500.0,2020-06-30,118.06957733613166,122.4771221562417,115.37099805145169,,122.71063232421875
117.01876998716713,117.95282509626934,115.1701381175782,115.33554077148438,4655800.0,2020-07-01,118.06957733613166,122.4771221562417,114.95748937287638,,123.17391204833984
116.45445566458258,118.13768489545541,116.03607943888768,116.46417999267578,3747000.0,2020-07-02,116.16256517881939,122.4771221562417,115.73829618595738,,125.29318237304688
117.9722838080117,118.55606269686439,116.2306714696761,116.9409408569336,4045400.0,2020-07-06,116.16256517881939,122.4771221562417,117.15225102369938,,124.9383316040039
115.7831009497746,116.27931631804161,114.15824744909449,114.4014892578125,4278100.0,2020-07-07,115.65175475324759,122.4771221562417,117.72143777047553,,124.8890380859375
114.86851405118827,115.43283685195027,113.33123139908488,114.5279769897461,5192800.0,2020-07-08,115.75878113971962,122.4771221562417,117.72143777047553,,123.24291229248047
114.81014253866505,114.81014253866505,112.08583110238528,112.58204650878906,4763000.0,2020-07-09,115.32094689962483,122.14631430261895,117.72143777047553,,123.47948455810547
112.37772517173552,115.36473453954736,112.17340292583782,115.15068054199219,4285700.0,2020-07-10,115.32094689962483,122.14631430261895,118.84795614323733,,122.66134643554688
116.54201442925724,117.719303894937,115.45229587492274,115.97769165039062,4650700.0,2020-07-13,115.32094689962483,122.14631430261895,118.84795614323733,,123.13448333740234
115.41338034008416,117.622012778718,114.73229879660127,117.33985137939453,4534400.0,2020-07-14,115.32094689962483,122.14631430261895,121.9322547837645,,122.0699234008789
119.09119366498463,120.60902020952197,118.84795185089077,119.67497253417969,4473400.0,2020-07-15,116.34742565595363,121.03713311686761,123.0341471323407,,121.38978576660156
119.3636284089527,121.11497251451623,118.85768868020735,120.65767669677734,4330900.0,2020-07-16,116.60040180845075,120.3706475603669,123.0341471323407,,121.39964294433594
121.0273981686383,122.2338755054264,119.86956474147847,121.72793579101562,3984600.0,2020-07-17,117.15985330390583,118.06957799867922,123.0341471323407,,123.88362121582031
122.66198715094825,123.63495445044754,121.75712726548787,122.9538803100586,9927700.0,2020-07-20,117.8603927764164,118.06957799867922,121.96388112335976,,122.85848999023438
127.61439123368153,128.59708283585067,122.39928605066925,122.65225219726562,15364900.0,2020-07-21,120.34145696911798,120.34145696911798,121.96388112335976,,122.39520263671875
122.4965801099683,125.97007294801016,122.39928486812885,125.19169616699219,8195400.0,2020-07-22,120.38524288084425,120.34145696911798,121.96388112335976,,122.86834716796875
125.61008041813967,125.87277089154017,123.71278978891779,123.88792419433594,4220100.0,2020-07-23,121.66469081622597,120.34145696911798,121.96388112335976,,123.28234100341797
123.0608990222379,124.19926890445922,122.1073878667336,122.3895492553711,3531100.0,2020-07-24,121.66469081622597,120.34145696911798,121.96388112335976,,121.54749298095703
121.4846905914383,122.90522187586822,121.33874402031412,122.7981948852539,3733400.0,2020-07-27,123.72251734337073,120.34145696911798,121.96388112335976,118.97082649043618,121.63621520996094
122.41874422605505,122.92468395106184,120.79389063204803,121.10523986816406,4178200.0,2020-07-28,123.72738575802902,120.34145696911798,121.40929053048407,119.8973146847237,126.34788513183594
121.19280139847541,122.58414489865012,120.7160495122082,121.93225860595703,2832800.0,2020-07-29,124.23332378866456,120.34145696911798,121.91279893129905,119.8973146847237,122.67120361328125
120.36578363165744,120.55064979381929,118.35174162027018,119.57768249511719,3988100.0,2020-07-30,123.47441222806043,120.34145696911798,121.33145089723135,119.8973146847237,120.55194091796875
119.39281429555184,119.66524394683528,117.81660462621751,119.6166000366211,5277700.0,2020-07-31,123.2068437310341,120.34145696911798,120.43875400427184,119.8973146847237,119.4775161743164
120.16146093916859,121.04686474078039,118.84795657547598,120.9495620727539,3526100.0,2020-08-03,121.89333878711383,120.34145696911798,120.43875400427184,119.8973146847237,120.51251220703125
120.47281121749425,122.45766540733088,120.47281121749425,122.43820190429688,3466100.0,2020-08-04,121.84468775887885,120.34145696911798,120.43875400427184,119.8973146847237,118.83679962158203
123.30414302562912,123.32359910446901,121.24144978050205,122.0587387084961,3675400.0,2020-08-05,121.00793676533837,120.34145696911798,120.27334974618668,119.8973146847237,119.72393798828125
121.6209063311572,122.84684714545756,121.6209063311572,122.71063232421875,3417100.0,2020-08-06,120.57010186534326,120.34145696911798,120.27334974618668,119.8973146847237,120.34493255615234
121.73478112533205,123.28234039024107,121.44892527126025,123.17391204833984,3651000.0,2020-08-07,120.57010186534326,120.34145696911798,120.27334974618668,119.8973146847237,120.68993377685547
123.62733560186243,125.42132153992819,123.39076809364099,125.29318237304688,3968300.0,2020-08-10,121.61896308307286,120.34145696911798,119.31984366753055,119.8973146847237,122.44449615478516
126.91959677337114,128.60516194782645,124.8003332594812,124.9383316040039,5001200.0,2020-08-11,123.21088328702197,120.34549652510586,119.31984366753055,120.4971335367586,123.13448333740234
125.78603480853367,125.96346231847878,124.08075887848658,124.8890380859375,3530200.0,2020-08-12,123.21088328702197,120.34549652510586,119.06443845474465,120.4971335367586,121.00536346435547
124.15961985995858,124.58347405826234,122.98662643481306,123.24291229248047,3171300.0,2020-08-13,123.7265592616512,120.34549652510586,119.11795164798066,120.4971335367586,118.53123474121094
122.42477860827869,123.76534042567388,122.13893026105616,123.47948455810547,2963400.0,2020-08-14,124.53898658266036,120.38928243683213,118.73363060112189,120.4971335367586,118.78752136230469
123.45976647088396,123.79490314535049,122.63177643725223,122.66134643554688,3360100.0,2020-08-17,124.92330586416425,121.66873037221386,118.73363060112189,120.4971335367586,117.13153076171875
123.2133416809611,123.70619504768494,122.4642024578441,123.13448333740234,2882400.0,2020-08-18,125.02704360954334,121.66873037221386,118.73363060112189,120.4971335367586,116.40210723876953
123.04577852273513,123.70620025707315,121.73478670715964,122.0699234008789,3743900.0,2020-08-19,125.02704360954334,123.21088328702197,118.73363060112189,120.4971335367586,117.24981689453125
121.43906659108221,122.26706415802022,121.0546415665435,121.38978576660156,2561200.0,2020-08-20,124.82990175718497,123.21088328702197,118.69227938641062,120.4971335367586,119.99008178710938
121.251785432633,121.71506879314101,120.56178621813442,121.39964294433594,3385100.0,2020-08-21,124.58347408298043,123.21088328702197,118.48552468440883,120.4971335367586,119.21138000488281
122.02063611145367,124.2581870631403,121.59678191985807,123.88362121582031,4070800.0,2020-08-24,123.2626242683066,123.21088328702197,117.61471565129253,120.4971335367586,119.93093872070312
124.19905178573987,125.00733102829356,122.71063247213459,122.85848999023438,2977700.0,2020-08-25,122.784558623214,123.21088328702197,117.96498538754781,120.4971335367586,119.3592300415039
123.1640526814658,123.33162854072378,122.17834595325769,122.39520263671875,3388300.0,2020-08-26,122.784558623214,123.21088328702197,120.34145696911798,120.4971335367586,118.84666442871094
122.81905882262073,123.3119121947182,122.20792545424109,122.86834716796875,3422700.0,2020-08-27,122.784558623214,123.21088328702197,120.36334992498112,120.4971335367586,120.26608276367188
123.17391266097746,123.50905686134239,122.44449178302402,123.28234100341797,3099600.0,2020-08-28,122.784558623214,123.21088328702197,121.00307389267198,120.4971335367586,120.22665405273438
123.45976642024422,123.45976642024422,121.271496303193,121.54749298095703,4827900.0,2020-08-31,122.784558623214,123.21088328702197,121.00307389267198,120.4971335367586,122.29663848876953
121.0940734859536,122.17834941362254,120.40408176480402,121.63621520996094,3155300.0,2020-09-01,122.70570639654879,123.21088328702197,122.03198715624436,120.4971335367586,129.61058044433594
121.95164141008345,126.86045685783957,121.81364306546996,126.34788513183594,6592400.0,2020-09-02,123.63226931132179,123.21088328702197,122.0344213635735,120.4971335367586,125.96346282958984
126.35775232053054,128.09259080828173,121.88264271530684,122.67120361328125,5716800.0,2020-09-03,124.24833628654287,123.21088328702197,122.28739037889127,122.14631430261895,125.39175415039062
122.57263528323593,123.55834205273577,119.50708662846375,120.55194091796875,6018200.0,2020-09-04,123.79983871837274,123.21088328702197,121.90793459858921,122.14631430261895,123.3119125366211
120.41394211398797,121.11379301523014,118.98466279144058,119.4775161743164,5210300.0,2020-09-08,123.53862679986116,123.7265592616512,121.77415035007604,122.14631430261895,124.13990783691406
120.38436551348337,121.9319248467207,119.55637543369336,120.51251220703125,3770700.0,2020-09-09,123.53862679986116,123.79491236963352,121.11739787811591,122.14631430261895,123.10491180419922
120.7786430610296,121.81363812399108,118.52137377235447,118.83679962158203,3978400.0,2020-09-10,123.3069822903181,123.56326786009046,121.09307236399842,122.14631430261895,124.13005065917969
119.65493881830344,120.94621222232183,119.00437628999065,119.72393798828125,3548100.0,2020-09-11,123.3069822903181,123.56326786009046,120.67469686722818,122.14631430261895,123.72590637207031
120.6110775879636,121.61649515614509,120.01965504666005,120.34493255615234,3641500.0,2020-09-14,123.3069822903181,123.56326786009046,120.45577941723062,122.14631430261895,115.6924057006836
121.06449962491111,121.63621133011092,120.4927879197113,120.68993377685547,2915200.0,2020-09-15,123.3069822903181,123.56326786009046,120.45577941723062,122.14631430261895,113.41541290283203
120.95607682660554,124.0216254824858,120.95607682660554,122.44449615478516,3788400.0,2020-09-16,123.3069822903181,123.56326786009046,120.98021002609542,122.14631430261895,114.10541534423828
120.86736236268,123.75548339249555,120.2266514818699,123.13448333740234,3171300.0,2020-09-17,121.27149962742013,123.3069822903181,121.77818990606391,122.14631430261895,114.34197998046875
122.48392359825893,123.13448614659666,120.89693511957489,121.00536346435547,5391600.0,2020-09-18,121.27149962742013,123.3069822903181,121.77818990606391,122.14631430261895,110.61601257324219
118.75795059894034,118.9747997632893,116.8851063006234,118.53123474121094,5311400.0,2020-09-21,120.4533658915546,122.48884855445257,122.03602789337853,122.14631430261895,108.979736328125
118.61009384826217,119.71408058421949,117.82152544799641,118.78752136230469,2957800.0,2020-09-22,120.4533658915546,122.48884855445257,122.46413450974624,122.14631430261895,105.12562561035156
119.07337419374593,119.85207588078096,116.7372465716046,117.13153076171875,3939400.0,2020-09-23,120.3794360270452,122.41491868994316,123.29601811818905,122.14631430261895,107.35332489013672
116.41196641202909,117.81166820105686,114.81512627988457,116.40210723876953,3546200.0,2020-09-24,119.41837588118518,121.45385854408315,123.3478869908786,122.14631430261895,110.06401824951172
115.91911426351336,117.70324862513189,115.26855170805064,117.24981689453125,2953700.0,2020-09-25,119.41837588118518,121.45385854408315,124.11896344828266,122.14631430261895,111.29615020751953
118.84665838736032,120.58150431234199,118.68894922345949,119.99008178710938,3509200.0,2020-09-28,119.41837588118518,121.45385854408315,124.02039252210346,121.03713311686761,112.52828216552734
119.67466339328148,120.44351347600869,118.49181074879309,119.21138000488281,2106600.0,2020-09-29,119.28530483619005,121.45385854408315,123.8971786850012,120.3706475603669,110.30058288574219
119.64508286015841,121.15322050793137,119.07337865941469,119.93093872070312,3261100.0,2020-09-30,118.97480621324061,121.45385854408315,123.23675377766429,120.34549652510586,113.12956237792969
120.6110818599429,121.53764863702253,118.63966830554088,119.3592300415039,3211700.0,2020-10-01,118.17638745845355,121.45385854408315,122.99772095511798,120.34549652510586,112.40999603271484
117.3385342805839,120.00979871294386,117.1216775888945,118.84666442871094,2925200.0,2020-10-02,118.17638745845355,121.45385854408315,122.99772095511798,120.34549652510586,115.52999877929688
120.0985069005831,120.99550365352383,119.31980518540149,120.26608276367188,3050500.0,2020-10-05,118.17638745845355,121.45385854408315,122.99772095511798,120.34549652510586,117.91000366210938
120.8279357746226,123.04577597230505,119.85208067299341,120.22665405273438,3872300.0,2020-10-06,118.93045112609481,121.45385854408315,122.99772095511798,120.34549652510586,117.19999694824219
120.91664750855449,122.61206435393188,120.5716516435872,122.29663848876953,2815400.0,2020-10-07,119.15716384017784,121.45385854408315,122.99772095511798,120.34549652510586,114.5
128.98958040529996,133.5632589286077,127.91516370338913,129.61058044433594,25288900.0,2020-10-08,125.3424682587511,124.18919260424613,122.95829484178537,120.34549652510586,116.8499984741211
130.113287224224,130.113287224224,125.77617614601411,125.96346282958984,8353700.0,2020-10-09,125.3424682587511,124.18919260424613,123.42157629917187,120.34549652510586,118.36000061035156
126.23947007320848,126.4168900678069,124.63276326556328,125.39175415039062,4635100.0,2020-10-12,125.3424682587511,124.18919260424613,123.72960978678242,120.34549652510586,117.69999694824219
124.76090265786053,125.33261437596171,122.68106082021484,123.3119125366211,5406100.0,2020-10-13,125.3424682587511,124.18919260424613,123.50536100269736,120.34549652510586,116.7699966430664
123.34148027271682,125.12561456575641,123.34148027271682,124.13990783691406,3730100.0,2020-10-14,125.3424682587511,124.18919260424613,123.63259303075618,120.34549652510586,117.18000030517578
122.30649176656917,123.43019682706534,122.07977591175008,123.10491180419922,3385300.0,2020-10-15,126.4415320570046,124.18919260424613,123.66676958474734,120.34549652510586,116.94000244140625
123.38091142752118,124.6229040315229,122.87820640237996,124.13005065917969,4710400.0,2020-10-16,126.70766980080055,124.18919260424613,123.43512507520428,120.34549652510586,120.08999633789062
124.98761731305885,125.52975150643277,123.29220052144028,123.72590637207031,7478700.0,2020-10-19,127.06745528609744,124.18919260424613,123.43512507520428,120.34549652510586,124.41999816894531
118.08767344014328,118.43266930378032,115.16997479820947,115.6924057006836,21501100.0,2020-10-20,124.36661686340858,124.18919260424613,123.43512507520428,120.34549652510586,124.19999694824219
114.9925496725844,116.00782639187929,113.14927539713496,113.41541290283203,9755300.0,2020-10-21,121.63128131067947,123.35626716287132,123.43512507520428,120.34549652510586,124.3499984741211
113.35627610947022,114.40112285666427,111.36515178589075,114.10541534423828,7855800.0,2020-10-22,118.89102092684882,122.46420535724923,123.43512507520428,120.34549652510586,123.5199966430664
114.83483334245352,114.95312085665424,113.87869661694776,114.34197998046875,3893400.0,2020-10-23,118.44745164616177,122.46420535724923,122.28924095886912,120.34549652510586,123.16000366210938
112.8141344120631,113.2577069613093,110.2414391956104,110.61601257324219,7203400.0,2020-10-26,117.88559535102158,121.90234906210904,122.28924095886912,120.34549652510586,124.62000274658203
110.54701397774303,110.61601314971705,108.45731295170089,108.979736328125,5936100.0,2020-10-27,116.99353222906683,121.01028594015429,121.47110722300359,120.34549652510586,123.61000061035156
107.10689826882496,108.16160418267332,104.40605637924676,105.12562561035156,9427300.0,2020-10-28,114.96790394283977,118.98465765392723,121.47110722300359,120.38928243683213,127.19999694824219
105.71704808851135,108.0728866004645,105.02705637719077,107.35332489013672,6760200.0,2020-10-29,114.96790394283977,118.98465765392723,121.39717735849419,121.66873037221386,124.69999694824219
106.35775879968594,110.20201659154844,106.20990128454784,110.06401824951172,7921500.0,2020-10-30,111.41936284151353,118.98465765392723,120.43611721263417,121.66873037221386,125.70999908447266
111.03986435268263,112.2029985919018,110.64558015762864,111.29615020751953,5311500.0,2020-11-02,110.20694138556303,118.98465765392723,120.43611721263417,121.7101441138555,126.79000091552734
112.37056548140168,113.99698306480684,112.00585128962015,112.52828216552734,4204300.0,2020-11-03,109.6795886179505,118.98465765392723,120.43611721263417,121.7101441138555,124.95999908447266
110.72443707390293,112.28185548810704,109.57116202251632,110.30058288574219,5800100.0,2020-11-04,109.6795886179505,118.98465765392723,120.3695816901366,121.7101441138555,124.2699966430664
111.68057974703972,113.64213410833683,111.39472388207146,113.12956237792969,4902200.0,2020-11-05,109.2015197220268,118.98465765392723,120.21433237866188,121.7101441138555,123.52999877929688
113.43513193108302,113.45484275666806,111.76928515619153,112.40999603271484,5249200.0,2020-11-06,109.2015197220268,118.98465765392723,119.81512300126835,121.7101441138555,125.93000030517578
117.87999725341797,119.73999786376953,115.2699966430664,115.52999877929688,8992200.0,2020-11-09,112.07302712150815,118.98465765392723,119.81512300126835,121.7101441138555,125.55000305175781
116.69000244140625,118.16999816894531,116.25,117.91000366210938,5622800.0,2020-11-10,112.38352712048015,118.98465765392723,119.81512300126835,121.7101441138555,125.55000305175781
118.12000274658203,118.3499984741211,116.22000122070312,117.19999694824219,4289600.0,2020-11-11,112.97494957415869,118.98465765392723,120.19215483508899,121.7101441138555,125.8499984741211
115.62999725341797,116.37000274658203,113.4800033569336,114.5,6498200.0,2020-11-12,114.65557994314293,118.98465765392723,120.3055111921305,121.7101441138555,123.38999938964844
115.19000244140625,117.37000274658203,115.01000213623047,116.8499984741211,4682600.0,2020-11-13,114.65557994314293,117.25967180173538,124.76583043149861,124.18919260424613,123.61000061035156
118.30000305175781,118.55000305175781,117.12000274658203,118.36000061035156,5293400.0,2020-11-16,114.65557994314293,115.41147322352683,124.76583043149861,124.18919260424613,123.9000015258789
117.5999984741211,118.54000091552734,117.06999969482422,117.69999694824219,4134500.0,2020-11-17,115.56736087292049,114.96790394283977,124.76583043149861,124.18919260424613,124.69000244140625
117.72000122070312,118.87999725341797,116.75,116.7699966430664,4606800.0,2020-11-18,115.75464150998053,114.96790394283977,124.76583043149861,124.18919260424613,124.81999969482422
116.54000091552734,117.44999694824219,115.88999938964844,117.18000030517578,3439600.0,2020-11-19,116.61000061035156,114.96790394283977,124.76583043149861,124.18919260424613,123.80000305175781
117.5999984741211,118.04000091552734,116.69000244140625,116.94000244140625,5024300.0,2020-11-20,116.18000030517578,114.96790394283977,125.31536233062536,124.18919260424613,124.33999633789062
117.43000030517578,120.5199966430664,117.2699966430664,120.08999633789062,5650400.0,2020-11-23,117.0,114.96790394283977,125.44843120252334,124.18919260424613,125.87999725341797
120.86000061035156,124.7300033569336,120.80999755859375,124.41999816894531,7752500.0,2020-11-24,119.1050033569336,114.56802986809018,125.62832394517179,124.18919260424613,123.94000244140625
122.93000030517578,124.33000183105469,122.11000061035156,124.19999694824219,4135900.0,2020-11-25,119.87000274658203,114.56802986809018,124.27790473382736,124.18919260424613,126.13999938964844
124.19999694824219,125.30999755859375,123.91000366210938,124.3499984741211,2091200.0,2020-11-27,120.5999984741211,114.85802696892026,122.4937742367754,123.35626716287132,129.2899932861328
124.0999984741211,125.0,123.08999633789062,123.5199966430664,5988000.0,2020-11-30,120.5999984741211,114.85802696892026,120.67761314204903,122.46420535724923,128.99000549316406
123.9000015258789,125.83000183105469,123.08000183105469,123.16000366210938,5312100.0,2020-12-01,120.86000061035156,115.11802910515073,120.4558285017055,122.46420535724923,128.52999877929688
122.8499984741211,124.63999938964844,122.41000366210938,124.62000274658203,3690700.0,2020-12-02,120.86000061035156,115.11802910515073,119.89397220656531,121.90234906210904,128.5800018310547
124.16000366210938,124.86000061035156,123.29000091552734,123.61000061035156,4548200.0,2020-12-03,121.26000213623047,115.11802910515073,119.00190908461056,121.01028594015429,129.2100067138672
123.97000122070312,127.37999725341797,123.63999938964844,127.19999694824219,5522800.0,2020-12-04,122.32499694824219,116.20352681530437,116.9762807983835,118.98465765392723,126.91999816894531
126.48999786376953,126.97000122070312,124.56999969482422,124.69999694824219,8318500.0,2020-12-07,124.09499740600586,116.7949492689829,116.9762807983835,118.98465765392723,128.97000122070312
125.31999969482422,126.33000183105469,124.63999938964844,125.70999908447266,5395000.0,2020-12-08,124.74499893188477,118.47557963796714,115.20201024772038,118.98465765392723,128.38999938964844
125.80000305175781,127.69000244140625,125.69999694824219,126.79000091552734,6513500.0,2020-12-09,125.05000305175781,118.63058223196128,114.59579951974513,118.98465765392723,129.02000427246094
126.3499984741211,126.93000030517578,124.94000244140625,124.95999908447266,4803200.0,2020-12-10,125.05000305175781,118.63058223196128,114.33212313593887,118.98465765392723,130.0800018310547
124.08000183105469,125.51000213623047,123.61000061035156,124.2699966430664,4481400.0,2020-12-11,125.05000305175781,119.54236316173885,114.33212313593887,118.98465765392723,131.64999389648438
125.31999969482422,126.23999786376953,123.47000122070312,123.52999877929688,5050000.0,2020-12-14,125.05000305175781,119.72964379879889,114.09308868797702,118.98465765392723,118.61000061035156
124.38999938964844,125.93000030517578,123.44000244140625,125.93000030517578,4359600.0,2020-12-15,125.4900016784668,120.58500289916992,114.09308868797702,118.98465765392723,118.58000183105469
